Round,LastCommandType,LastCommand,ActiveWorm,Score,Health,Worm1 Health,Worm1 x,Worm1 y,Worm2 Health,Worm2 x,Worm2 y,Worm3 Health,Worm3 x,Worm3 y
55,move,"move 16 15",1,456,300,160,16,15,100,14,13,40,22,17
56,banana,"banana 9 13",2,456,300,160,16,15,100,14,13,40,22,17
57,move,"move 21 16",3,461,300,160,16,15,100,14,13,40,21,16
58,dig,"dig 15 15",1,468,300,160,16,15,100,14,13,40,21,16
59,banana,"banana 9 13",2,468,300,160,16,15,100,14,13,40,21,16
60,dig,"dig 20 15",3,475,300,160,16,15,100,14,13,40,21,16
61,move,"move 15 15",1,480,300,160,15,15,100,14,13,40,21,16
62,banana,"banana 10 13",2,576,300,160,15,15,100,14,13,40,21,16
63,shoot,"shoot SW",3,589,292,160,15,15,100,14,13,32,21,16
64,move,"move 14 15",1,597,302,170,14,15,100,14,13,32,21,16
65,banana,"banana 11 13",2,651,302,170,14,15,100,14,13,32,21,16
66,shoot,"shoot SW",3,665,294,170,14,15,100,14,13,24,21,16
67,dig,"dig 15 16",1,669,286,170,14,15,92,14,13,24,21,16
68,banana,"banana 11 13",2,709,286,170,14,15,92,14,13,24,21,16
69,shoot,"shoot SW",3,722,278,170,14,15,92,14,13,16,21,16
70,move,"move 15 16",1,725,270,170,15,16,84,14,13,16,21,16
71,shoot,"shoot W",2,741,270,170,15,16,84,14,13,16,21,16
72,shoot,"shoot SW",3,754,262,170,15,16,84,14,13,8,21,16
73,dig,"dig 16 16",1,758,254,170,15,16,76,14,13,8,21,16
74,shoot,"shoot W",2,772,246,162,15,16,76,14,13,8,21,16
75,shoot,"shoot SW",3,785,238,162,15,16,76,14,13,0,21,16
76,shoot,"shoot E",1,798,230,162,15,16,68,14,13,0,21,16
77,shoot,"shoot W",2,812,222,154,15,16,68,14,13,0,21,16
78,shoot,"shoot E",1,828,222,154,15,16,68,14,13,0,21,16
79,dig,"dig 15 14",2,832,214,146,15,16,68,14,13,0,21,16
80,shoot,"shoot E",1,848,214,146,15,16,68,14,13,0,21,16
81,move,"move 15 14",2,850,206,138,15,16,68,15,14,0,21,16
82,shoot,"shoot E",1,866,206,138,15,16,68,15,14,0,21,16
83,move,"move 16 15",2,869,198,130,15,16,68,16,15,0,21,16
84,shoot,"shoot E",1,885,198,130,15,16,68,16,15,0,21,16
85,move,"move 17 16",2,887,190,130,15,16,60,17,16,0,21,16
86,move,"move 16 16",1,889,182,130,16,16,52,17,16,0,21,16
87,shoot,"shoot E",2,905,182,130,16,16,52,17,16,0,21,16
88,dig,"dig 17 15",1,910,174,130,16,16,44,17,16,0,21,16
89,shoot,"shoot E",2,923,166,130,16,16,36,17,16,0,21,16
90,dig,"dig 15 17",1,930,166,130,16,16,36,17,16,0,21,16
91,shoot,"shoot E",2,943,158,130,16,16,28,17,16,0,21,16
92,move,"move 15 15",1,946,150,130,15,15,20,17,16,0,21,16
93,shoot,"shoot E",2,962,150,130,15,15,20,17,16,0,21,16
94,move,"move 16 16",1,964,142,130,16,16,12,17,16,0,21,16
95,shoot,"shoot E",2,977,134,130,16,16,4,17,16,0,21,16
96,move,"move 17 17",1,982,134,130,17,17,4,17,16,0,21,16
97,shoot,"shoot E",2,997,130,130,17,17,-4,17,16,0,21,16
98,shoot,"shoot NE",1,1013,130,130,17,17,-4,17,16,0,21,16
99,shoot,"shoot NE",1,1026,122,122,17,17,-4,17,16,0,21,16
100,shoot,"shoot NE",1,1042,122,122,17,17,-4,17,16,0,21,16
101,shoot,"shoot NE",1,1058,122,122,17,17,-4,17,16,0,21,16
102,shoot,"shoot NE",1,1072,114,114,17,17,-4,17,16,0,21,16
103,shoot,"shoot NE",1,1085,106,106,17,17,-4,17,16,0,21,16
104,shoot,"shoot NE",1,1101,106,106,17,17,-4,17,16,0,21,16
105,shoot,"shoot NE",1,1154,98,98,17,17,-4,17,16,0,21,16
106,shoot,"shoot SE",1,1168,90,90,17,17,-4,17,16,0,21,16
107,shoot,"shoot SE",1,1184,90,90,17,17,-4,17,16,0,21,16
108,shoot,"shoot SE",1,1197,82,82,17,17,-4,17,16,0,21,16
109,shoot,"shoot SE",1,1253,82,82,17,17,-4,17,16,0,21,16
110,move,"move 16 16",1,1258,82,82,16,16,-4,17,16,0,21,16
111,move,"move 15 15",1,1263,82,82,15,15,-4,17,16,0,21,16
112,move,"move 15 14",1,1268,82,82,15,14,-4,17,16,0,21,16
113,dig,"dig 15 13",1,1275,82,82,15,14,-4,17,16,0,21,16
114,shoot,"shoot N",1,1288,74,74,15,14,-4,17,16,0,21,16
