Round,LastCommandType,LastCommand,ActiveWorm,Score,Health,Worm1 Health,Worm1 x,Worm1 y,Worm2 Health,Worm2 x,Worm2 y,Worm3 Health,Worm3 x,Worm3 y
55,move,"move 21 16",3,424,310,160,18,17,110,14,15,40,21,16
56,move,"move 19 16",1,429,310,160,19,16,110,14,15,40,21,16
57,banana,"banana 10 13",2,525,310,160,19,16,110,14,15,40,21,16
58,move,"move 21 15",3,530,310,160,19,16,110,14,15,40,21,15
59,dig,"dig 20 15",1,537,310,160,19,16,110,14,15,40,21,15
60,banana,"banana 11 13",2,598,310,160,19,16,110,14,15,40,21,15
61,shoot,"shoot NW",3,614,310,160,19,16,110,14,15,40,21,15
62,shoot,"shoot NW",3,627,302,160,19,16,110,14,15,32,21,15
63,shoot,"shoot NW",3,643,302,160,19,16,110,14,15,32,21,15
64,shoot,"shoot NW",3,659,302,160,19,16,110,14,15,32,21,15
65,shoot,"shoot NW",2,673,294,160,19,16,110,14,15,24,21,15
66,shoot,"shoot NW",2,689,294,160,19,16,110,14,15,24,21,15
67,shoot,"shoot NW",3,702,286,160,19,16,102,14,15,24,21,15
68,move,"move 20 15",1,704,278,160,20,15,102,14,15,16,21,15
69,shoot,"shoot NW",2,720,278,160,20,15,102,14,15,16,21,15
70,shoot,"shoot NW",3,734,270,160,20,15,94,14,15,16,21,15
71,shoot,"shoot N",1,747,262,160,20,15,94,14,15,8,21,15
72,shoot,"shoot NW",2,763,262,160,20,15,94,14,15,8,21,15
73,shoot,"shoot NW",3,776,254,160,20,15,86,14,15,8,21,15
74,shoot,"shoot N",1,790,246,160,20,15,86,14,15,0,21,15
75,shoot,"shoot NW",2,806,246,160,20,15,86,14,15,0,21,15
76,shoot,"shoot N",1,819,238,160,20,15,78,14,15,0,21,15
77,shoot,"shoot NW",2,832,230,152,20,15,78,14,15,0,21,15
78,shoot,"shoot N",1,848,230,152,20,15,78,14,15,0,21,15
79,banana,"banana 13 13",2,940,222,144,20,15,78,14,15,0,21,15
80,shoot,"shoot N",1,956,222,144,20,15,78,14,15,0,21,15
81,move,"move 15 14",2,958,214,136,20,15,78,15,14,0,21,15
82,shoot,"shoot N",1,974,214,136,20,15,78,15,14,0,21,15
83,dig,"dig 16 14",2,978,206,128,20,15,78,15,14,0,21,15
84,shoot,"shoot N",1,994,206,128,20,15,78,15,14,0,21,15
85,move,"move 16 14",2,997,198,120,20,15,78,16,14,0,21,15
86,shoot,"shoot N",1,1010,190,120,20,15,70,16,14,0,21,15
87,shoot,"shoot S",2,1023,182,112,20,15,70,16,14,0,21,15
88,shoot,"shoot N",1,1037,174,112,20,15,62,16,14,0,21,15
89,shoot,"shoot S",2,1050,166,104,20,15,62,16,14,0,21,15
90,shoot,"shoot N",1,1063,158,104,20,15,54,16,14,0,21,15
91,shoot,"shoot S",2,1077,150,96,20,15,54,16,14,0,21,15
92,shoot,"shoot N",1,1090,142,96,20,15,46,16,14,0,21,15
93,shoot,"shoot S",2,1103,134,88,20,15,46,16,14,0,21,15
94,shoot,"shoot N",1,1157,126,88,20,15,38,16,14,0,21,15
95,shoot,"shoot S",2,1170,118,88,20,15,30,16,14,0,21,15
96,move,"move 19 16",1,1172,110,88,19,16,22,16,14,0,21,15
97,shoot,"shoot S",2,1186,102,88,19,16,14,16,14,0,21,15
98,move,"move 18 16",1,1188,94,88,18,16,6,16,14,0,21,15
99,shoot,"shoot S",2,1202,88,88,18,16,-2,16,14,0,21,15
100,dig,"dig 17 16",1,1209,88,88,18,16,-2,16,14,0,21,15
101,dig,"dig 17 15",1,1216,88,88,18,16,-2,16,14,0,21,15
102,shoot,"shoot W",1,1229,80,80,18,16,-2,16,14,0,21,15
103,shoot,"shoot W",1,1243,72,72,18,16,-2,16,14,0,21,15
104,shoot,"shoot W",1,1256,64,64,18,16,-2,16,14,0,21,15
105,shoot,"shoot W",1,1269,56,56,18,16,-2,16,14,0,21,15
106,shoot,"shoot W",1,1283,48,48,18,16,-2,16,14,0,21,15
