Round,LastCommandType,LastCommand,ActiveWorm,Score,Health,Worm1 Health,Worm1 x,Worm1 y,Worm2 Health,Worm2 x,Worm2 y,Worm3 Health,Worm3 x,Worm3 y
93,shoot,"shoot N",2,1046,146,62,19,14,84,17,17,-1,12,11
94,shoot,"shoot W",1,1060,138,62,19,14,76,17,17,-1,12,11
95,shoot,"shoot N",2,1113,130,54,19,14,76,17,17,-1,12,11
96,shoot,"shoot W",1,1126,122,46,19,14,76,17,17,-1,12,11
97,move,"move 16 16",2,1129,114,38,19,14,76,16,16,-1,12,11
98,shoot,"shoot W",1,1142,106,30,19,14,76,16,16,-1,12,11
99,shoot,"shoot NE",2,1155,98,22,19,14,76,16,16,-1,12,11
100,shoot,"shoot W",1,1169,90,14,19,14,76,16,16,-1,12,11
101,shoot,"shoot NE",2,1182,82,6,19,14,76,16,16,-1,12,11
102,shoot,"shoot W",1,1196,76,-2,19,14,76,16,16,-1,12,11
103,shoot,"shoot NE",2,1209,68,-2,19,14,68,16,16,-1,12,11
104,shoot,"shoot NE",2,1223,60,-2,19,14,60,16,16,-1,12,11
105,shoot,"shoot NE",2,1236,52,-2,19,14,52,16,16,-1,12,11
106,shoot,"shoot NE",2,1249,44,-2,19,14,44,16,16,-1,12,11
107,shoot,"shoot NE",2,1263,36,-2,19,14,36,16,16,-1,12,11
108,shoot,"shoot NE",2,1276,28,-2,19,14,28,16,16,-1,12,11
109,shoot,"shoot NE",2,1289,20,-2,19,14,20,16,16,-1,12,11
110,shoot,"shoot NE",2,1303,12,-2,19,14,12,16,16,-1,12,11
111,shoot,"shoot NE",2,1316,4,-2,19,14,4,16,16,-1,12,11
