Round,LastCommandType,LastCommand,ActiveWorm,Score,Health,Worm1 Health,Worm1 x,Worm1 y,Worm2 Health,Worm2 x,Worm2 y,Worm3 Health,Worm3 x,Worm3 y
55,shoot,"shoot W",2,509,300,160,17,16,100,14,13,40,19,15
56,shoot,"shoot W",2,522,292,160,17,16,100,14,13,32,19,15
57,shoot,"shoot W",2,538,292,160,17,16,100,14,13,32,19,15
58,shoot,"shoot NE",3,551,284,160,17,16,92,14,13,32,19,15
59,move,"move 16 15",1,554,276,160,16,15,92,14,13,24,19,15
60,banana,"banana 11 13",2,622,276,160,16,15,92,14,13,24,19,15
61,shoot,"shoot NE",3,635,268,160,16,15,84,14,13,24,19,15
62,dig,"dig 15 15",1,639,260,160,16,15,84,14,13,16,19,15
63,banana,"banana 11 13",2,665,260,160,16,15,84,14,13,16,19,15
64,shoot,"shoot NE",3,679,252,160,16,15,84,14,13,8,19,15
65,move,"move 15 15",1,684,252,160,15,15,84,14,13,8,19,15
66,move,"move 14 14",2,686,244,160,15,15,84,14,14,0,19,15
67,move,"move 14 15",1,694,254,170,14,15,84,14,14,0,19,15
68,dig,"dig 15 13",2,701,254,170,14,15,84,14,14,0,19,15
69,dig,"dig 15 14",1,708,254,170,14,15,84,14,14,0,19,15
70,move,"move 15 13",2,713,254,170,14,15,84,15,13,0,19,15
71,move,"move 15 14",1,718,254,170,15,14,84,15,13,0,19,15
72,dig,"dig 16 14",2,725,254,170,15,14,84,15,13,0,19,15
73,move,"move 16 14",1,730,254,170,16,14,84,15,13,0,19,15
74,move,"move 14 13",2,735,254,170,16,14,84,14,13,0,19,15
75,dig,"dig 17 14",1,740,246,170,16,14,76,14,13,0,19,15
76,shoot,"shoot NW",2,793,238,162,16,14,76,14,13,0,19,15
77,shoot,"shoot E",1,809,238,162,16,14,76,14,13,0,19,15
78,move,"move 15 14",2,811,230,154,16,14,76,15,14,0,19,15
79,shoot,"shoot E",1,827,230,154,16,14,76,15,14,0,19,15
80,move,"move 16 15",2,830,222,146,16,14,76,16,15,0,19,15
81,shoot,"shoot E",1,846,222,146,16,14,76,16,15,0,19,15
82,move,"move 17 14",2,848,214,146,16,14,68,17,14,0,19,15
83,dig,"dig 17 15",1,855,214,146,16,14,68,17,14,0,19,15
84,shoot,"shoot E",2,868,206,146,16,14,60,17,14,0,19,15
85,dig,"dig 17 13",1,873,198,146,16,14,52,17,14,0,19,15
86,shoot,"shoot E",2,886,190,146,16,14,44,17,14,0,19,15
87,move,"move 17 13",1,888,182,146,17,13,36,17,14,0,19,15
88,shoot,"shoot E",2,902,174,146,17,13,28,17,14,0,19,15
89,move,"move 18 14",1,904,166,146,18,14,20,17,14,0,19,15
90,shoot,"shoot S",2,917,158,138,18,14,20,17,14,0,19,15
91,shoot,"shoot E",1,931,150,138,18,14,12,17,14,0,19,15
92,shoot,"shoot S",2,944,142,130,18,14,12,17,14,0,19,15
93,shoot,"shoot E",1,957,134,130,18,14,4,17,14,0,19,15
94,shoot,"shoot S",2,971,126,122,18,14,4,17,14,0,19,15
95,shoot,"shoot E",1,985,122,122,18,14,-4,17,14,0,19,15
96,shoot,"shoot E",1,999,114,114,18,14,-4,17,14,0,19,15
97,shoot,"shoot E",1,1015,114,114,18,14,-4,17,14,0,19,15
98,shoot,"shoot E",1,1028,106,106,18,14,-4,17,14,0,19,15
99,shoot,"shoot E",1,1041,98,98,18,14,-4,17,14,0,19,15
100,shoot,"shoot E",1,1055,90,90,18,14,-4,17,14,0,19,15
101,shoot,"shoot E",1,1068,82,82,18,14,-4,17,14,0,19,15
102,shoot,"shoot E",1,1121,74,74,18,14,-4,17,14,0,19,15
103,shoot,"shoot SW",1,1135,66,66,18,14,-4,17,14,0,19,15
104,shoot,"shoot SW",1,1148,58,58,18,14,-4,17,14,0,19,15
105,shoot,"shoot SW",1,1161,50,50,18,14,-4,17,14,0,19,15
106,shoot,"shoot SW",1,1175,42,42,18,14,-4,17,14,0,19,15
107,shoot,"shoot SW",1,1188,34,34,18,14,-4,17,14,0,19,15
108,shoot,"shoot SW",1,1201,26,26,18,14,-4,17,14,0,19,15
109,shoot,"shoot SW",1,1215,18,18,18,14,-4,17,14,0,19,15
110,shoot,"shoot SW",1,1228,10,10,18,14,-4,17,14,0,19,15
111,shoot,"shoot SW",1,1241,2,2,18,14,-4,17,14,0,19,15
